ID,age,sex
10081,52.0,F
10082,42.0,F
10083,63.0,M
10145,40.0,M
10146,62.0,M
10148,61.0,M
10149,42.0,M
10150,36.0,F
10151,70.0,M
10152,53.0,M
10154,57.0,M
10156,35.0,F
10157,46.0,M
10158,40.0,F
10160,48.0,F
10161,74.0,F
10162,20.0,M
10165,42.0,M
10166,50.0,M
10167,38.0,M
10168,43.0,M
10169,26.0,M
10170,19.0,M
10171,57.0,F
10172,47.0,M
10173,21.0,M
10176,54.0,F
10177,55.0,M
10179,35.0,F
10181,35.0,M
10182,46.0,F
10184,44.0,F
10185,49.0,M
10186,52.0,F
10187,37.0,M
10188,34.0,M
10189,60.0,M
10191,56.0,F
10194,42.0,F
10195,47.0,F
10197,22.0,M
10199,42.0,M
10200,57.0,M
10201,49.0,F
10202,64.0,F
10203,25.0,M
10205,57.0,M
10206,49.0,M
10207,83.0,F
10209,38.0,F
10210,47.0,F
10214,47.0,M
10215,42.0,M
10216,65.0,F
10217,42.0,M
10221,19.0,F
10225,65.0,F
10226,49.0,F
10227,16.0,M
10230,65.0,M
10231,53.0,M
10235,50.0,F
10236,51.0,M
10237,48.0,M
10238,17.0,F
1601,36.0,F
10241,31.0,F
10242,41.0,M
10243,42.0,M
10244,42.0,M
10245,45.0,F
10247,45.0,M
10248,48.0,M
10249,31.0,M
10251,70.0,M
10252,40.0,F
10253,59.0,F
10254,34.0,M
10258,42.0,F
10259,59.0,F
10264,53.0,M
10265,35.0,M
10266,50.0,M
10268,61.0,M
10269,34.0,F
10270,20.0,F
10271,61.0,F
10272,42.0,M
10274,56.0,F
10277,38.0,F
10279,57.0,M
10280,70.0,F
10282,47.0,F
10283,46.0,F
10284,40.0,F
10287,37.0,F
10288,47.0,M
10289,62.0,M
10290,56.0,M
10291,35.0,F
10292,43.0,M
10295,62.0,F
10296,21.0,M
10297,57.0,F
10299,32.0,F
10301,77.0,M
10302,41.0,F
10303,40.0,F
10304,42.0,F
10305,39.0,F
10307,60.0,M
10308,35.0,M
10309,38.0,F
10310,42.0,F
10311,49.0,F
10312,48.0,M
10313,57.0,F
10315,51.0,F
10316,74.0,M
10317,62.0,F
10319,60.0,M
10321,46.0,M
10322,45.0,M
10323,48.0,F
10325,50.0,M
10326,33.0,M
10328,43.0,M
10330,44.0,F
10334,42.0,F
10335,44.0,M
10336,39.0,F
10337,53.0,M
10338,82.0,F
10340,32.0,F
10342,41.0,F
10343,52.0,F
10344,69.0,M
10345,63.0,M
10347,65.0,F
10348,55.0,M
10349,60.0,F
10352,66.0,F
10353,42.0,F
10354,30.0,M
10358,49.0,M
10359,54.0,F
10360,34.0,M
10362,20.0,M
10364,21.0,M
10365,51.0,M
10368,54.0,M
10369,69.0,M
10370,59.0,F
10372,52.0,M
10373,58.0,F
10376,69.0,M
10378,48.0,F
10379,52.0,M
10380,46.0,M
10381,45.0,F
10382,45.0,M
10383,62.0,F
10384,68.0,F
10385,58.0,F
10386,39.0,F
10390,53.0,F
10392,53.0,F
10393,50.0,M
10396,52.0,M
10397,51.0,F
10399,47.0,F
10400,42.0,M
10401,39.0,M
10405,58.0,M
10407,40.0,F
10408,23.0,F
10409,36.0,F
10415,39.0,F
10417,55.0,F
10424,56.0,M
10426,44.0,F
10431,33.0,M
10432,50.0,M
10433,48.0,F
10434,50.0,F
10435,31.0,M
10436,42.0,F
10437,46.0,M
10438,40.0,F
10439,49.0,F
10442,59.0,M
10443,40.0,F
10444,47.0,M
10446,62.0,M
10447,59.0,M
10448,70.0,M
10450,47.0,F
10452,73.0,M
10453,54.0,F
10454,31.0,M
10455,37.0,F
10459,67.0,F
10460,52.0,M
10461,47.0,F
10463,56.0,M
10464,59.0,M
10466,20.0,F
10467,59.0,F
10469,16.0,M
10470,48.0,M
10471,42.0,M
10472,38.0,F
10473,42.0,M
10476,26.0,M
10477,55.0,M
10479,14.0,M
10480,51.0,F
10483,34.0,M
10484,31.0,F
10485,46.0,M
10486,37.0,M
10487,55.0,F
10490,39.0,M
10491,53.0,F
10492,52.0,M
10495,55.0,F
10496,47.0,F
10501,63.0,M
10502,63.0,F
10432,50.0,M
10505,56.0,M
10506,49.0,F
10509,20.0,M
10510,48.0,F
10512,41.0,F
10513,42.0,M
10514,54.0,M
10515,36.0,M
10516,44.0,M
10517,37.0,F
10518,30.0,F
10519,42.0,M
10521,37.0,M
10523,27.0,F
10524,65.0,F
10526,34.0,F
10528,61.0,M
10529,85.0,M
10530,41.0,F
10531,62.0,M
10533,43.0,F
10534,46.0,F
10536,43.0,M
10537,40.0,M
10538,60.0,F
10540,33.0,F
10541,46.0,F
10542,49.0,F
10543,48.0,F
10545,31.0,M
10548,40.0,M
10550,61.0,F
10551,47.0,M
10555,34.0,F
10556,61.0,F
10557,28.0,M
10558,20.0,F
10561,69.0,M
10562,50.0,F
10563,70.0,M
10565,53.0,M
10567,42.0,M
10568,51.0,F
10569,60.0,F
10570,43.0,M
10572,35.0,M
10573,33.0,M
10574,51.0,M
10575,51.0,M
10576,38.0,F
10577,38.0,M
10578,43.0,M
10579,49.0,M
933,48.0,F
10581,71.0,M
10583,49.0,M
10584,51.0,M
10585,44.0,M
10587,75.0,M
10589,67.0,M
10591,35.0,F
10593,37.0,M
10594,64.0,F
10595,33.0,M
10596,51.0,M
10597,58.0,F
10598,59.0,M
10599,44.0,F
10600,49.0,M
10601,78.0,M
10603,52.0,M
10604,57.0,F
10605,36.0,M
10606,34.0,M
10607,56.0,M
10610,62.0,M
10611,51.0,M
10612,67.0,F
10614,65.0,M
10615,46.0,M
10617,33.0,M
10618,62.0,M
10620,37.0,F
10621,47.0,F
10622,57.0,M
10624,42.0,M
10625,37.0,M
10626,47.0,M
10627,48.0,F
10628,42.0,M
10632,68.0,M
10633,71.0,M
10635,33.0,M
10636,43.0,F
10637,27.0,M
10638,40.0,F
10640,30.0,M
10642,36.0,F
10645,40.0,F
10647,34.0,M
1888,42.0,M
10650,45.0,F
10651,43.0,F
10652,44.0,M
10653,45.0,F
10654,33.0,M
10657,34.0,M
10658,59.0,M
10659,21.0,M
10660,26.0,F
10662,69.0,F
10663,49.0,F
10664,66.0,M
10665,59.0,F
10666,47.0,M
10667,52.0,M
10668,58.0,M
10669,37.0,F
10670,54.0,F
10671,58.0,M
10674,31.0,F
10675,68.0,F
10678,59.0,M
10679,70.0,M
10680,56.0,M
10681,32.0,F
10682,40.0,M
10683,55.0,M
10685,33.0,F
10688,63.0,M
10689,63.0,M
10690,36.0,F
10691,36.0,F
10693,43.0,F
10694,41.0,M
10695,61.0,M
10697,60.0,F
10698,43.0,F
10699,39.0,F
10701,65.0,F
10702,41.0,F
10703,47.0,F
10706,51.0,F
10708,41.0,F
10709,58.0,F
10710,39.0,M
10714,23.0,M
10715,53.0,M
10716,42.0,F
10717,34.0,F
10718,34.0,F
10719,50.0,M
10720,48.0,M
10721,27.0,M
10722,35.0,F
10724,54.0,M
10725,50.0,M
10727,43.0,F
10728,51.0,F
10729,24.0,F
10730,76.0,M
10731,47.0,F
10733,28.0,F
10736,57.0,F
10737,51.0,M
10740,36.0,M
10743,67.0,M
10744,46.0,F
10746,62.0,F
10748,40.0,F
10751,66.0,M
10752,50.0,M
10753,41.0,M
10754,32.0,F
10755,43.0,F
10756,69.0,M
10757,60.0,M
10758,65.0,F
10759,57.0,F
10760,32.0,F
10761,48.0,F
10762,45.0,F
10763,21.0,F
10764,35.0,M
10765,23.0,F
10766,53.0,M
10767,50.0,M
10768,37.0,M
10771,57.0,F
10772,20.0,M
10776,42.0,F
10777,46.0,F
10779,78.0,M
10780,45.0,M
10784,63.0,F
10785,37.0,F
10786,34.0,F
10788,63.0,M
10790,53.0,F
10792,38.0,M
10793,43.0,M
10794,29.0,F
10795,35.0,F
2214,32.0,M
10797,32.0,F
10798,33.0,M
10799,34.0,M
10800,59.0,F
10801,43.0,F
10802,56.0,F
10803,35.0,F
3900,47.0,F
10805,73.0,F
10806,84.0,F
10811,70.0,F
10813,60.0,M
10814,60.0,F
10816,33.0,F
10817,58.0,F
10820,63.0,F
10821,39.0,M
10823,53.0,F
10825,41.0,F
10828,62.0,F
10831,39.0,F
10832,45.0,F
10833,64.0,M
10834,54.0,F
10835,35.0,M
10836,20.0,F
10838,34.0,M
10839,54.0,F
10840,34.0,F
10841,49.0,F
10842,37.0,F
10843,37.0,M
10844,65.0,M
10845,59.0,M
10846,19.0,F
10847,75.0,M
10848,46.0,F
10849,40.0,M
10850,66.0,M
10851,48.0,M
10853,60.0,F
10855,38.0,F
10856,63.0,F
10858,59.0,F
10859,50.0,F
10860,43.0,M
10863,49.0,F
10864,39.0,F
10865,29.0,M
10866,28.0,F
10867,51.0,M
933,48.0,F
10870,46.0,F
10876,74.0,F
10878,53.0,M
10879,35.0,M
10880,43.0,F
10881,55.0,M
10882,28.0,F
10884,59.0,M
10885,33.0,F
10886,42.0,M
10891,80.0,F
10893,49.0,F
10894,38.0,F
10895,56.0,M
10897,38.0,M
10898,44.0,M
10899,40.0,F
10900,25.0,F
10903,54.0,M
10904,47.0,M
10905,51.0,F
10909,20.0,M
10911,68.0,M
10912,39.0,F
10913,39.0,M
10914,66.0,F
10915,35.0,M
10917,43.0,M
10920,38.0,F
10922,46.0,M
10923,26.0,F
10924,58.0,F
10926,14.0,F
10928,56.0,M
10929,36.0,F
10930,42.0,F
10932,32.0,M
10933,43.0,F
10934,47.0,F
1883,53.0,M
10937,56.0,M
10938,51.0,M
10939,40.0,F
10940,59.0,M
10941,49.0,M
10944,64.0,F
10946,51.0,F
10949,52.0,M
10950,14.0,F
10951,42.0,M
10952,42.0,F
10957,36.0,M
10958,35.0,F
10960,50.0,F
10961,30.0,F
10962,41.0,F
10966,54.0,F
10967,46.0,F
10968,50.0,F
10969,67.0,M
10970,62.0,F
10971,44.0,M
10972,57.0,M
10974,44.0,M
10976,18.0,F
10977,64.0,F
10979,50.0,M
10980,45.0,F
10982,57.0,F
10983,46.0,M
10985,68.0,F
10986,22.0,F
10987,36.0,M
10988,58.0,M
10991,26.0,F
10992,40.0,M
10993,34.0,F
10994,34.0,M
10995,63.0,F
10999,28.0,M
11000,49.0,F
11002,36.0,F
11003,19.0,F
11004,55.0,M
11005,55.0,M
11006,41.0,M
11008,47.0,F
11010,39.0,F
11011,28.0,M
11012,41.0,F
11013,60.0,F
11017,60.0,F
11018,22.0,M
11019,35.0,F
11020,35.0,F
11021,47.0,M
11022,34.0,F
11023,57.0,F
11024,53.0,F
11027,49.0,M
11028,61.0,M
11029,45.0,M
11030,20.0,M
11031,20.0,F
11032,58.0,M
11037,38.0,M
11039,65.0,F
11041,57.0,M
11042,55.0,M
11044,29.0,F
11046,33.0,F
11047,66.0,M
11049,56.0,M
11050,26.0,M
11051,37.0,M
11052,25.0,M
11053,51.0,F
11055,41.0,M
11056,45.0,F
11057,44.0,M
11059,66.0,F
11062,62.0,F
11064,40.0,F
11065,16.0,F
11067,31.0,M
11069,30.0,F
11070,46.0,F
11071,57.0,M
11075,49.0,F
11076,55.0,F
11077,63.0,M
11079,60.0,M
11081,22.0,F
11083,48.0,M
11084,60.0,F
11087,68.0,F
11088,62.0,F
11089,32.0,F
11090,49.0,F
11091,58.0,M
11092,54.0,F
11093,63.0,F
11094,57.0,M
11095,31.0,F
11096,47.0,M
11097,40.0,M
11098,69.0,F
11099,46.0,F
11100,26.0,M
11101,20.0,F
11102,48.0,F
11103,78.0,M
11105,44.0,F
11106,50.0,M
11107,69.0,M
11108,64.0,F
11110,39.0,F
11112,36.0,M
11113,47.0,F
11114,61.0,M
11115,46.0,M
11116,63.0,M
11117,48.0,M
11118,22.0,M
11119,62.0,F
11121,29.0,F
11122,68.0,F
11123,54.0,F
11124,32.0,F
11125,40.0,F
11126,49.0,F
11127,31.0,F
11131,33.0,M
11132,30.0,F
11133,38.0,M
11135,51.0,M
11137,20.0,M
11138,38.0,M
11139,37.0,F
11140,70.0,M
11141,34.0,M
11142,56.0,F
11143,45.0,F
11144,40.0,F
11145,32.0,F
11146,62.0,M
11148,52.0,F
11149,54.0,M
11152,54.0,F
11153,63.0,M
11154,35.0,M
11159,62.0,M
11161,48.0,F
6730,56.0,M
11163,35.0,F
11165,40.0,M
11167,60.0,M
11168,55.0,M
11169,46.0,F
11170,55.0,F
11171,69.0,M
11172,39.0,F
11174,62.0,M
11176,47.0,F
11177,40.0,M
11178,49.0,F
11179,60.0,M
11180,54.0,M
11183,56.0,M
11184,36.0,M
11186,38.0,M
11187,38.0,M
11188,31.0,F
11189,52.0,F
11190,45.0,M
11192,56.0,F
11193,36.0,M
11194,22.0,M
11195,45.0,F
11196,21.0,F
11198,79.0,F
11199,60.0,M
10032,64.0,M
11202,25.0,F
11203,45.0,F
11204,44.0,M
11205,62.0,F
11206,20.0,M
11207,44.0,M
933,48.0,F
11209,35.0,F
11210,48.0,F
11211,42.0,M
11212,66.0,F
11214,38.0,F
11215,49.0,F
11217,42.0,F
11218,43.0,F
11220,49.0,M
11221,52.0,F
11222,40.0,F
11226,40.0,F
11227,61.0,F
11228,54.0,F
11229,56.0,F
11231,37.0,M
11232,60.0,F
11233,27.0,F
933,48.0,F
11235,45.0,M
11236,45.0,F
11237,21.0,M
11238,46.0,F
11239,64.0,M
11240,20.0,F
11241,46.0,M
11243,58.0,F
11244,59.0,M
11245,70.0,M
11247,32.0,M
11248,61.0,F
11249,42.0,M
11252,61.0,F
11253,48.0,F
11255,48.0,M
11256,65.0,F
11259,63.0,F
11261,62.0,M
11262,26.0,M
11263,59.0,F
11264,64.0,M
11266,34.0,M
11267,63.0,M
11268,25.0,M
11269,30.0,F
11270,37.0,M
11271,39.0,M
11272,45.0,M
11273,61.0,F
11274,47.0,M
11276,37.0,M
11283,50.0,F
11286,48.0,M
11287,34.0,M
11288,37.0,M
933,48.0,F
11292,42.0,M
11294,57.0,M
11295,54.0,F
11296,39.0,M
11297,59.0,M
11299,38.0,F
11300,74.0,M
11301,30.0,M
11302,47.0,M
11304,35.0,M
11306,31.0,F
11307,33.0,F
11309,63.0,M
11310,46.0,F
11311,34.0,F
11312,66.0,F
11313,29.0,M
11314,71.0,M
11315,50.0,F
11316,54.0,F
11317,33.0,F
1649,43.0,M
11320,57.0,F
11321,58.0,F
11322,42.0,M
11325,53.0,F
11326,25.0,F
11327,40.0,F
11328,48.0,M
11329,48.0,M
11330,44.0,M
11332,43.0,M
11333,58.0,F
11334,48.0,M
11335,43.0,F
11337,71.0,M
11338,62.0,M
11341,47.0,M
11342,41.0,M
11343,40.0,M
11344,49.0,M
11347,28.0,F
11348,52.0,F
11349,63.0,M
11350,73.0,M
11351,36.0,M
11352,27.0,F
11354,48.0,F
11355,57.0,F
11356,42.0,F
11360,45.0,F
3538,61.0,F
11362,55.0,F
11364,28.0,F
11365,55.0,F
11367,46.0,F
11368,57.0,M
11370,33.0,F
11371,36.0,M
11373,32.0,F
11375,43.0,F
11376,33.0,M
11377,41.0,M
11378,57.0,F
11379,59.0,M
11380,39.0,F
11381,74.0,F
11382,61.0,M
11383,31.0,M
11384,60.0,M
11386,66.0,M
11387,53.0,M
933,48.0,F
11391,37.0,M
11392,61.0,F
11395,37.0,M
11396,38.0,F
11397,47.0,F
11399,44.0,M
11400,55.0,M
11401,54.0,F
11402,43.0,M
11404,28.0,F
11405,62.0,F
11406,27.0,F
11409,44.0,M
933,48.0,F
11414,65.0,M
11415,32.0,M
11419,66.0,F
11422,53.0,F
11424,56.0,F
11426,38.0,M
11427,70.0,M
11428,36.0,F
11429,40.0,M
11430,58.0,M
11431,41.0,F
11432,46.0,M
11434,66.0,M
11435,53.0,F
933,48.0,F
11438,43.0,F
11439,72.0,M
11441,55.0,M
11443,41.0,M
11444,59.0,M
11447,54.0,M
11449,41.0,F
11450,38.0,M
11452,20.0,M
11453,33.0,M
11454,28.0,F
11455,48.0,M
11456,48.0,F
11459,72.0,M
11460,56.0,F
11461,49.0,M
11462,35.0,F
11463,56.0,M
11465,52.0,M
11467,49.0,M
11469,30.0,F
6478,56.0,M
11472,31.0,M
11473,66.0,M
11474,38.0,F
11475,64.0,M
11476,16.0,M
11477,50.0,F
11478,40.0,F
11480,20.0,F
11482,62.0,M
11483,45.0,M
11484,40.0,F
11485,20.0,M
11487,30.0,F
11488,36.0,F
11489,36.0,M
11491,44.0,F
11493,35.0,M
11494,64.0,F
11495,42.0,M
11497,46.0,F
11498,28.0,F
11499,57.0,F
11500,49.0,F
11503,28.0,F
11504,35.0,F
11505,36.0,F
933,48.0,F
11507,48.0,F
11508,42.0,F
11509,50.0,F
11514,36.0,F
11518,41.0,F
11519,74.0,M
11521,60.0,M
11522,40.0,F
11523,41.0,F
11524,29.0,F
11525,45.0,F
11526,42.0,F
11527,56.0,M
11529,47.0,M
11530,42.0,M
11532,35.0,M
11534,20.0,F
11536,53.0,M
11537,68.0,F
11540,28.0,M
11541,54.0,F
11542,49.0,F
11543,38.0,F
11544,42.0,F
11545,33.0,F
11546,47.0,M
11547,65.0,F
11548,40.0,F
11550,38.0,F
11551,54.0,F
11552,40.0,M
11553,32.0,M
11556,41.0,F
11557,42.0,F
11558,37.0,F
11559,70.0,M
11562,28.0,M
11566,50.0,M
11567,34.0,M
11568,27.0,F
11569,28.0,F
11572,36.0,F
11574,47.0,F
11575,35.0,F
11576,47.0,F
11578,46.0,M
11580,32.0,M
11583,45.0,F
11584,38.0,F
11585,48.0,F
11587,42.0,M
11588,34.0,M
11589,54.0,F
11590,41.0,M
11591,63.0,M
11593,86.0,F
11595,58.0,F
11596,38.0,F
11597,26.0,M
11598,46.0,F
11599,50.0,F
933,48.0,F
933,48.0,F
11605,45.0,F
11606,29.0,M
11608,54.0,M
11609,39.0,M
11611,56.0,M
11612,58.0,M
11613,61.0,F
11614,67.0,M
11615,55.0,F
11616,34.0,M
11617,39.0,M
11619,67.0,F
11620,47.0,M
11621,66.0,M
11623,55.0,F
11624,68.0,M
11625,31.0,M
11627,46.0,F
11629,45.0,M
11630,32.0,M
11631,57.0,F
11632,66.0,M
11634,59.0,M
11635,32.0,M
11637,60.0,M
11638,43.0,M
11641,24.0,F
11642,28.0,M
11643,41.0,F
11647,62.0,M
933,48.0,F
11649,48.0,M
11650,59.0,M
11651,38.0,M
11653,57.0,M
11654,37.0,F
11655,66.0,M
11656,65.0,F
11657,68.0,F
11660,54.0,M
11663,69.0,M
11664,40.0,F
11665,67.0,M
933,48.0,F
933,48.0,F
11668,20.0,F
11669,38.0,F
11670,37.0,M
11671,57.0,M
11672,48.0,F
11674,34.0,F
11675,47.0,F
11676,67.0,M
11677,44.0,M
11678,49.0,F
11679,44.0,F
11680,45.0,M
11681,44.0,F
11682,67.0,M
11684,37.0,M
11685,63.0,F
11686,32.0,F
11687,32.0,M
11690,39.0,M
11693,62.0,F
11695,49.0,F
11696,38.0,F
11697,80.0,F
11698,43.0,M
11699,71.0,F
11700,60.0,F
11702,33.0,M
933,48.0,F
11704,29.0,M
11705,41.0,M
11707,65.0,F
11708,39.0,M
11710,47.0,M
11712,63.0,M
11713,59.0,M
11714,56.0,M
11715,46.0,M
11716,56.0,M
11717,32.0,M
11721,43.0,F
11722,29.0,M
11723,62.0,M
11724,43.0,F
11727,45.0,F
11728,67.0,M
11729,38.0,M
11730,64.0,M
11732,57.0,M
11735,31.0,M
11736,55.0,F
11737,36.0,F
11738,36.0,F
11739,30.0,F
11740,21.0,F
11744,74.0,F
11745,39.0,M
11747,69.0,F
11748,75.0,M
11749,33.0,F
11751,51.0,M
11755,31.0,F
11758,14.0,F
11760,28.0,F
933,48.0,F
11764,74.0,F
11765,39.0,M
11766,41.0,F
11767,56.0,M
11768,69.0,F
11771,42.0,F
11773,14.0,F
933,48.0,F
11778,37.0,M
11779,41.0,M
11781,57.0,F
11782,24.0,M
11783,40.0,F
11785,68.0,M
11786,27.0,M
11788,56.0,M
11789,53.0,M
11791,46.0,F
11792,63.0,M
11793,69.0,M
11794,38.0,F
11795,39.0,F
11796,20.0,M
11798,48.0,M
11799,36.0,F
11803,69.0,M
11806,62.0,F
11808,42.0,M
11810,46.0,M
11811,54.0,M
11812,49.0,F
11814,44.0,M
11815,34.0,M
11816,27.0,F
11817,43.0,F
11818,34.0,M
11820,62.0,F
11822,38.0,F
11823,54.0,F
11824,49.0,M
11825,25.0,F
11829,57.0,M
11830,65.0,M
11831,49.0,M
11832,45.0,F
11833,51.0,F
11834,40.0,F
11836,56.0,F
11837,42.0,F
11839,48.0,M
11842,33.0,F
11843,39.0,F
11844,14.0,M
11845,41.0,F
11846,43.0,F
11847,57.0,F
11849,51.0,M
11850,38.0,F
11851,64.0,F
11852,33.0,M
11855,61.0,M
11857,52.0,F
11858,58.0,F
11859,59.0,F
11860,32.0,F
11862,30.0,F
11865,37.0,F
11867,29.0,M
11869,58.0,F
11871,30.0,F
11873,47.0,F
11876,34.0,F
11877,39.0,F
11878,61.0,M
11880,38.0,M
11881,75.0,M
11882,37.0,M
11883,54.0,M
11884,44.0,F
11885,41.0,F
11886,48.0,F
11887,45.0,M
11888,65.0,F
11890,35.0,F
11892,39.0,M
11893,39.0,F
11895,31.0,M
11897,52.0,M
11899,54.0,F
11900,60.0,M
11904,42.0,F
11905,41.0,M
11906,27.0,F
11907,50.0,M
11908,56.0,F
11909,38.0,F
11910,22.0,F
11913,44.0,M
11915,37.0,M
11919,16.0,F
11920,66.0,F
11923,48.0,F
11925,14.0,F
11927,70.0,F
11928,42.0,F
11929,34.0,F
11930,38.0,M
11932,40.0,F
11934,37.0,M
11935,58.0,M
11936,72.0,M
11937,40.0,F
11938,42.0,F
11939,49.0,M
11940,47.0,F
571,54.0,M
11943,35.0,M
11944,45.0,F
11945,38.0,F
11946,58.0,M
11947,39.0,F
11948,47.0,F
11949,63.0,F
11950,17.0,M
11954,51.0,F
11955,42.0,F
11956,56.0,M
11959,23.0,M
11960,37.0,M
11962,42.0,M
11964,60.0,F
11965,57.0,M
11969,65.0,M
11970,20.0,M
11971,35.0,M
11973,34.0,M
11975,37.0,M
11976,20.0,F
11978,40.0,F
11979,53.0,M
11980,43.0,M
11981,42.0,M
11982,51.0,M
11983,41.0,M
11984,48.0,M
11985,35.0,M
11987,29.0,M
11989,37.0,M
11991,44.0,F
11992,41.0,F
11993,23.0,M
11996,37.0,M
11997,35.0,F
11998,68.0,M
11999,63.0,F
12000,37.0,F
12001,51.0,M
12002,35.0,M
12004,36.0,M
12006,65.0,F
12009,49.0,F
12010,29.0,M
12011,35.0,F
12012,42.0,M
12019,28.0,M
12020,29.0,F
12021,68.0,M
12023,41.0,M
12024,55.0,F
12025,35.0,M
9951,49.0,M
12033,47.0,F
12035,40.0,F
12036,52.0,M
12037,56.0,M
12039,44.0,M
12040,30.0,F
12041,50.0,M
12048,42.0,F
12050,47.0,M
12051,37.0,F
12054,41.0,F
12057,57.0,F
12058,34.0,M
12060,22.0,M
12061,31.0,M
12062,41.0,M
12063,34.0,M
12064,46.0,M
12065,52.0,M
12067,21.0,M
12069,33.0,M
12072,60.0,M
12073,62.0,F
12074,55.0,M
12075,53.0,F
12076,58.0,M
12077,44.0,M
12078,51.0,F
12079,36.0,M
12080,54.0,M
12081,41.0,F
12082,59.0,M
12084,35.0,M
12086,53.0,F
12088,41.0,M
12089,18.0,M
12090,41.0,F
12091,43.0,F
12093,52.0,M
12094,90.0,M
12095,48.0,M
12096,20.0,M
12097,52.0,M
12098,20.0,M
12099,34.0,M
12101,38.0,F
12102,38.0,M
12104,30.0,M
12105,37.0,M
12107,25.0,F
12108,33.0,M
12109,37.0,M
12110,65.0,M
12111,35.0,M
12114,51.0,M
12115,55.0,F
12116,37.0,F
12117,21.0,F
12118,18.0,M
12119,24.0,M
12122,39.0,M
12123,55.0,M
12124,40.0,F
12125,64.0,F
12127,38.0,F
12128,62.0,F
12132,62.0,F
12133,36.0,F
12134,49.0,F
12135,39.0,F
12136,52.0,M
12137,36.0,F
12140,39.0,M
12141,52.0,F
12142,37.0,M
12144,66.0,M
12146,51.0,M
12148,52.0,M
12149,35.0,M
12150,31.0,M
2818,59.0,F
12155,30.0,M
12156,32.0,M
12158,20.0,M
12159,57.0,F
12161,40.0,F
12163,48.0,M
12164,43.0,F
12165,73.0,F
12167,24.0,M
12169,45.0,M
12170,38.0,M
12174,38.0,F
12175,43.0,M
12177,28.0,F
12182,37.0,M
12183,45.0,M
12186,46.0,M
12187,35.0,M
12188,58.0,M
12189,54.0,M
12190,50.0,M
12192,28.0,F
12194,32.0,M
12195,43.0,F
12196,58.0,M
12197,40.0,M
12198,35.0,M
12199,42.0,F
12200,37.0,M
12201,34.0,F
12202,35.0,F
12203,46.0,M
12204,33.0,F
12208,34.0,F
12213,64.0,M
12214,23.0,M
12215,48.0,M
12216,47.0,M
12218,44.0,M
12220,35.0,M
12222,52.0,F
12223,32.0,F
12224,49.0,F
12225,50.0,F
12228,42.0,M
12229,63.0,M
12230,40.0,F
12231,86.0,M
12233,46.0,F
12234,51.0,F
12235,57.0,F
12236,31.0,M
12237,53.0,F
12238,42.0,M
12240,33.0,F
12242,61.0,F
12244,49.0,M
12245,30.0,M
12246,61.0,M
12248,43.0,M
12249,55.0,F
12252,42.0,M
12254,20.0,M
12255,46.0,M
12257,45.0,F
12260,45.0,M
12263,46.0,F
12269,35.0,M
12271,61.0,F
12273,38.0,M
12275,74.0,M
12277,46.0,M
12279,57.0,M
12280,39.0,F
12281,45.0,M
12284,70.0,M
12285,58.0,M
12287,38.0,F
12289,23.0,F
12292,35.0,M
12294,17.0,F
12295,25.0,F
12296,39.0,M
12297,42.0,F
12299,54.0,F
12300,26.0,F
12301,29.0,F
12302,35.0,M
12303,44.0,M
12304,47.0,F
12305,43.0,M
12306,44.0,F
12307,23.0,M
12308,54.0,M
12309,66.0,M
12311,55.0,F
12312,34.0,F
12314,40.0,M
12315,69.0,M
12316,50.0,M
12318,35.0,F
12320,73.0,F
12321,37.0,F
12322,34.0,F
12323,44.0,M
12325,55.0,F
12327,24.0,F
12328,41.0,M
12330,49.0,F
12331,45.0,M
12332,34.0,F
12333,44.0,M
12334,45.0,F
12335,70.0,M
12337,62.0,M
12340,56.0,F
12341,59.0,F
12343,35.0,M
12345,53.0,M
12346,64.0,F
12348,58.0,M
12349,40.0,F
12350,45.0,M
12351,40.0,F
12352,48.0,M
12353,48.0,F
12354,43.0,M
12355,51.0,M
12356,43.0,M
12357,31.0,F
12358,54.0,F
12360,35.0,M
12361,29.0,F
12362,33.0,F
12363,43.0,F
12364,54.0,M
12365,24.0,F
12367,54.0,M
12369,61.0,M
12370,46.0,F
12371,52.0,M
12376,50.0,F
12377,50.0,M
12378,41.0,F
12379,33.0,F
12382,34.0,M
12383,18.0,F
12384,60.0,M
12385,47.0,M
12386,48.0,F
12388,40.0,F
12389,52.0,M
12391,20.0,F
12392,55.0,F
12393,65.0,M
12395,45.0,M
12396,44.0,M
12397,15.0,M
12400,31.0,F
12401,21.0,M
12402,49.0,F
12404,34.0,F
12406,41.0,F
12407,48.0,M
12408,65.0,F
12409,54.0,M
12410,21.0,F
12411,38.0,M
12413,69.0,M
12415,32.0,F
12416,41.0,M
12417,30.0,F
12419,44.0,M
12422,32.0,M
12423,34.0,M
12424,32.0,M
12425,63.0,F
12427,28.0,M
12428,61.0,F
12429,66.0,F
12430,40.0,F
12431,30.0,M
12432,51.0,F
12433,57.0,F
12437,23.0,F
12438,14.0,F
12439,26.0,F
12440,39.0,F
12441,38.0,M
12442,48.0,M
12445,62.0,M
12447,28.0,F
12453,39.0,F
12454,68.0,M
12456,60.0,M
12457,60.0,F
12458,49.0,M
12459,53.0,M
12460,42.0,F
12461,50.0,M
12462,36.0,M
12464,28.0,M
12465,38.0,F
12467,47.0,F
12469,67.0,M
12470,47.0,F
12475,59.0,F
12476,49.0,F
12479,42.0,F
